Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	ethyl ether	textual definition	An ether in which the oxygen atom is linked to two ethyl groups.
ERROR	duplicate_definition	formaldehyde	textual definition	An aldehyde resulting from the formal oxidation of methanol.
ERROR	duplicate_definition	formaldehyde	textual definition	An aldehyde resulting from the formal oxidation of methanol.
ERROR	duplicate_definition	colchicine	textual definition	An  alkaloid that is a carbotricyclic compound comprising 5,6,7,9-tetrahydrobenzo[a]heptalene having four methoxy substituents at the 1-, 2-, 3- and 10-positions as well as an oxo group at the 9-position and an acetamido group at the 7-position. It has been isolated from the plants belonging to genus Colchicum.
ERROR	duplicate_definition	colchicine	textual definition	An  alkaloid that is a carbotricyclic compound comprising 5,6,7,9-tetrahydrobenzo[a]heptalene having four methoxy substituents at the 1-, 2-, 3- and 10-positions as well as an oxo group at the 9-position and an acetamido group at the 7-position. It has been isolated from the plants belonging to genus Colchicum.
ERROR	duplicate_definition	5-bromouridine	textual definition	A uridine having a bromo substituent at the 5-position.
ERROR	duplicate_definition	5-bromouridine	textual definition	A uridine having a bromo substituent at the 5-position.
ERROR	duplicate_definition	caffeine	textual definition	A trimethylxanthine in which the three methyl groups are located at positions 1, 3, and 7. A purine alkaloid that occurs naturally in tea and coffee.
ERROR	duplicate_definition	caffeine	textual definition	A trimethylxanthine in which the three methyl groups are located at positions 1, 3, and 7. A purine alkaloid that occurs naturally in tea and coffee.
ERROR	duplicate_definition	lucanthone	textual definition	A thioxanthen-9-one compound having a methyl substituent at the 1-position and a 2-[(diethylamino)ethyl]amino substituent at the 4-position. Formerly used for the treatment of schistosomiasis. It is a prodrug, being metabolised to hycanthone.
ERROR	duplicate_definition	lucanthone	textual definition	A thioxanthen-9-one compound having a methyl substituent at the 1-position and a 2-[(diethylamino)ethyl]amino substituent at the 4-position. Formerly used for the treatment of schistosomiasis. It is a prodrug, being metabolised to hycanthone.
ERROR	duplicate_definition	5-bromouracil	textual definition	A pyrimidine having keto groups at the 2- and 4-positions and a bromo group at the 5-position. Used mainly as an experimental mutagen.
ERROR	duplicate_definition	5-bromouracil	textual definition	A pyrimidine having keto groups at the 2- and 4-positions and a bromo group at the 5-position. Used mainly as an experimental mutagen.
ERROR	duplicate_definition	melphalan	textual definition	A phenylalanine derivative comprising L-phenylalanine having [bis(2-chloroethyl)amino group at the 4-position on the phenyl ring.
ERROR	duplicate_definition	p-N,N-di-(2-chloroethyl)amino-DL-phenylalanine	textual definition	A phenylalanine derivative comprising L-phenylalanine having [bis(2-chloroethyl)amino group at the 4-position on the phenyl ring.
ERROR	duplicate_definition	N-nitrosodiethylamine	textual definition	A nitrosamine that is N-ethylethanamine substituted by a nitroso group at the N-atom.
ERROR	duplicate_definition	N-nitrosodiethylamine	textual definition	A nitrosamine that is N-ethylethanamine substituted by a nitroso group at the N-atom.
ERROR	duplicate_definition	chlorambucil	textual definition	A monocarboxylic acid that is butanoic acid substituted at position 4 by a 4-[bis(2-chloroethyl)amino]phenyl group. A chemotherapy drug that can be used in combination with the antibody obinutuzumab for the treatment of chronic lymphocytic leukemia.
ERROR	duplicate_definition	p-N,N-di-(2-chloroethyl)aminophenylbutyric acid	textual definition	A monocarboxylic acid that is butanoic acid substituted at position 4 by a 4-[bis(2-chloroethyl)amino]phenyl group. A chemotherapy drug that can be used in combination with the antibody obinutuzumab for the treatment of chronic lymphocytic leukemia.
ERROR	duplicate_definition	nucleobase analogue	textual definition	A molecule that can substitute for a normal nucleobase in nucleic acids.
ERROR	duplicate_definition	base analog	textual definition	A molecule that can substitute for a normal nucleobase in nucleic acids.
ERROR	duplicate_definition	inorganic molecular entity	textual definition	A molecular entity that contains no carbon.
ERROR	duplicate_definition	inorganic compound	textual definition	A molecular entity that contains no carbon.
ERROR	duplicate_definition	hycanthone mesylate	textual definition	A methanesulfonate salt resulting from the reaction of equimolar amounts of hycanthone and methanesulfonic acid. It was formerly used as a schistosomicide for individual or mass treatement of infection with Schistosoma haematobium and S. mansoni, but due to its toxicity and concern about possible carcinogenicity, it has been replaced by other drugs such as praziquantel.
ERROR	duplicate_definition	hycanthon methanesulfonate	textual definition	A methanesulfonate salt resulting from the reaction of equimolar amounts of hycanthone and methanesulfonic acid. It was formerly used as a schistosomicide for individual or mass treatement of infection with Schistosoma haematobium and S. mansoni, but due to its toxicity and concern about possible carcinogenicity, it has been replaced by other drugs such as praziquantel.
ERROR	duplicate_definition	dimethylmyleran	textual definition	A methanesulfonate ester that is hexane-2,5-diol in which the hydrogens of the hydroxy groups are replaced by methanesulfonyl groups.
ERROR	duplicate_definition	1,4-dimethanesulfonoxy-1,4-dimethylbutane	textual definition	A methanesulfonate ester that is hexane-2,5-diol in which the hydrogens of the hydroxy groups are replaced by methanesulfonyl groups.
ERROR	duplicate_definition	busulfan	textual definition	A methanesulfonate ester that is butane-1,4-diol in which the hydrogens of the hydroxy groups are replaced by methanesulfonyl groups. An alkylating antineoplastic agent, it is used for the treatment of chronic myeloid leukemia (although it has been largely replaced by newer drugs). It is also used as an insect sterilant.
ERROR	duplicate_definition	1,4-dimethanesulfonoxybutane	textual definition	A methanesulfonate ester that is butane-1,4-diol in which the hydrogens of the hydroxy groups are replaced by methanesulfonyl groups. An alkylating antineoplastic agent, it is used for the treatment of chronic myeloid leukemia (although it has been largely replaced by newer drugs). It is also used as an insect sterilant.
ERROR	duplicate_definition	methyl methanesulfonate	textual definition	A methanesulfonate ester resulting from the formal condensation of methanesulfonic acid with methanol.
ERROR	duplicate_definition	methyl methanesulfonate	textual definition	A methanesulfonate ester resulting from the formal condensation of methanesulfonic acid with methanol.
ERROR	duplicate_definition	ethyl methanesulfonate	textual definition	A methanesulfonate ester resulting from the formal condensation of methanesulfonic acid with ethanol.
ERROR	duplicate_definition	ethyl methanesulfonate	textual definition	A methanesulfonate ester resulting from the formal condensation of methanesulfonic acid with ethanol.
ERROR	duplicate_definition	copper(II) sulfate	textual definition	A metal sulfate compound having copper(2+) as the metal ion.
ERROR	duplicate_definition	cupric sulfate	textual definition	A metal sulfate compound having copper(2+) as the metal ion.
ERROR	duplicate_definition	sodium fluoride	textual definition	A metal fluoride salt with a Na(+) counterion.
ERROR	duplicate_definition	sodium fluoride	textual definition	A metal fluoride salt with a Na(+) counterion.
ERROR	duplicate_definition	7-bromomethyl-12-methyltetraphene	textual definition	A member of the class of tetraphenes that is tetraphene in which the hydrogens at positions 7 and 12 are replaced by bromomethyl and methyl groups, respectively.
ERROR	duplicate_definition	7-bromomethyl-12-methylbenz[a]anthracene	textual definition	A member of the class of tetraphenes that is tetraphene in which the hydrogens at positions 7 and 12 are replaced by bromomethyl and methyl groups, respectively.
ERROR	duplicate_definition	N-methyl-N-nitrosourea	textual definition	A member of the class of N-nitrosoureas that is urea in which one of the nitrogens is substituted by methyl and nitroso groups.
ERROR	duplicate_definition	nitrosomethyl urea	textual definition	A member of the class of N-nitrosoureas that is urea in which one of the nitrogens is substituted by methyl and nitroso groups.
ERROR	duplicate_definition	N-ethyl-N-nitrosourea	textual definition	A member of the class of N-nitrosoureas that is urea in which one of the nitrogens is substituted by ethyl and nitroso groups.
ERROR	duplicate_definition	ethyl nitrosourea	textual definition	A member of the class of N-nitrosoureas that is urea in which one of the nitrogens is substituted by ethyl and nitroso groups.
ERROR	duplicate_definition	1,2-dichloroethane	textual definition	A member of the class of chloroethanes substituted by two chloro groups at positions 1 and 2.
ERROR	duplicate_definition	1,2-dichloroethane	textual definition	A member of the class of chloroethanes substituted by two chloro groups at positions 1 and 2.
ERROR	duplicate_definition	2,5-bis(aziridin-1-yl)-1,4-benzoquinone	textual definition	A member of the class of 1,4-benzoquinones that is p-benzoquinone in which the hydrogens at positions 2 and 5 are replaced by aziridin-1-yl groups.
ERROR	duplicate_definition	2,5-bis(ethyleneimino)-1,4-benzoquinone	textual definition	A member of the class of 1,4-benzoquinones that is p-benzoquinone in which the hydrogens at positions 2 and 5 are replaced by aziridin-1-yl groups.
ERROR	duplicate_definition	triaziquone	textual definition	A member of the class of 1,4-benzoquinones that is 1,4-benzoquinone in which three of the ring hydrogens are replaced by aziridin-1-yl groups.
ERROR	duplicate_definition	triaziquone	textual definition	A member of the class of 1,4-benzoquinones that is 1,4-benzoquinone in which three of the ring hydrogens are replaced by aziridin-1-yl groups.
ERROR	duplicate_definition	2-methoxyethanol	textual definition	A hydroxyether that is ethanol substituted by a methoxy group at position 2.
ERROR	duplicate_definition	2-methoxyethanol	textual definition	A hydroxyether that is ethanol substituted by a methoxy group at position 2.
ERROR	duplicate_definition	1-bromo-2-chloroethane	textual definition	A haloalkane that is bromoethane substituted by chlorine at position 2.
ERROR	duplicate_definition	1-bromo-2-chloroethane	textual definition	A haloalkane that is bromoethane substituted by chlorine at position 2.
ERROR	duplicate_definition	hesperidin	textual definition	A disaccharide derivative that consists of hesperetin substituted by a 6-O-(alpha-L-rhamnopyranosyl)-beta-D-glucopyranosyl moiety at position 7 via a glycosidic linkage.
ERROR	duplicate_definition	hesperidine	textual definition	A disaccharide derivative that consists of hesperetin substituted by a 6-O-(alpha-L-rhamnopyranosyl)-beta-D-glucopyranosyl moiety at position 7 via a glycosidic linkage.
ERROR	duplicate_definition	cisplatin	textual definition	A diamminedichloroplatinum compound in which the two ammine ligands and two chloro ligands are oriented in a cis planar configuration around the central platinum ion. An anticancer drug that interacts with, and forms cross-links between, DNA and proteins, it is used as a neoplasm inhibitor to treat solid tumours, primarily of the testis and ovary. Commonly but incorrectly described as an alkylating agent due to its mechanism of action (but it lacks alkyl groups).
ERROR	duplicate_definition	cisplatin	textual definition	A diamminedichloroplatinum compound in which the two ammine ligands and two chloro ligands are oriented in a cis planar configuration around the central platinum ion. An anticancer drug that interacts with, and forms cross-links between, DNA and proteins, it is used as a neoplasm inhibitor to treat solid tumours, primarily of the testis and ovary. Commonly but incorrectly described as an alkylating agent due to its mechanism of action (but it lacks alkyl groups).
ERROR	duplicate_definition	chemical entity	textual definition	A chemical entity is a physical entity of interest in chemistry including molecular entities, parts thereof, and chemical substances.
ERROR	duplicate_definition	chemical	textual definition	A chemical entity is a physical entity of interest in chemistry including molecular entities, parts thereof, and chemical substances.
ERROR	duplicate_definition	urethane	textual definition	A carbamate ester obtained by the formal condensation of ethanol with carbamic acid. It has been found in alcoholic beverages.
ERROR	duplicate_definition	urethane	textual definition	A carbamate ester obtained by the formal condensation of ethanol with carbamic acid. It has been found in alcoholic beverages.
ERROR	duplicate_definition	1,2-dibromoethane	textual definition	A bromoalkane that is ethane carrying bromo substituents at positions 1 and 2. It is produced by marine algae.
ERROR	duplicate_definition	1,2-dibromoethane	textual definition	A bromoalkane that is ethane carrying bromo substituents at positions 1 and 2. It is produced by marine algae.
ERROR	duplicate_definition	dimethyl sulfoxide	textual definition	A 2-carbon sulfoxide in which the sulfur atom has two methyl substituents.
ERROR	duplicate_definition	dimethyl sulfoxide	textual definition	A 2-carbon sulfoxide in which the sulfur atom has two methyl substituents.
ERROR	duplicate_definition	oxirane	textual definition	A  saturated organic heteromonocyclic parent that is a three-membered heterocycle of two carbon atoms and one oxygen atom.
ERROR	duplicate_definition	ethylene oxide	textual definition	A  saturated organic heteromonocyclic parent that is a three-membered heterocycle of two carbon atoms and one oxygen atom.
ERROR	duplicate_definition	alkylating agent	textual definition	.
ERROR	duplicate_definition	intercalating agent	textual definition	.
ERROR	duplicate_definition	enzyme inhibitor	textual definition	.
ERROR	missing_label	oboInOwl:created_by	label	
ERROR	missing_label	oboInOwl:creation_date	label	
ERROR	missing_label	oboInOwl:id	label	
ERROR	duplicate_label	vinyl carbamate	label	vinyl carbamate
ERROR	duplicate_label	vinyl carbamate	label	vinyl carbamate
ERROR	duplicate_label	urethane	label	urethane
ERROR	duplicate_label	urethane	label	urethane
ERROR	duplicate_label	triaziquone	label	triaziquone
ERROR	duplicate_label	triaziquone	label	triaziquone
ERROR	duplicate_label	sodium fluoride	label	sodium fluoride
ERROR	duplicate_label	sodium fluoride	label	sodium fluoride
ERROR	duplicate_label	S-2-chloroethylcysteine	label	S-2-chloroethylcysteine
ERROR	duplicate_label	S-2-chloroethylcysteine	label	S-2-chloroethylcysteine
ERROR	duplicate_label	reagent	label	reagent
ERROR	duplicate_label	reagent	label	reagent
ERROR	duplicate_label	quinhydrone	label	quinhydrone
ERROR	duplicate_label	quinhydrone	label	quinhydrone
ERROR	duplicate_label	quinacrine mustard	label	quinacrine mustard
ERROR	duplicate_label	quinacrine mustard	label	quinacrine mustard
ERROR	duplicate_label	p-p'-N,N-di(2-chloroethyl)aminophenoxyphenylalanine	label	p-p'-N,N-di(2-chloroethyl)aminophenoxyphenylalanine
ERROR	duplicate_label	p-p'-N,N-di(2-chloroethyl)aminophenoxyphenylalanine	label	p-p'-N,N-di(2-chloroethyl)aminophenoxyphenylalanine
ERROR	duplicate_label	nitrogen mustard	label	nitrogen mustard
ERROR	duplicate_label	nitrogen mustard	label	nitrogen mustard
ERROR	duplicate_label	N-nitrosodimethylamine	label	N-nitrosodimethylamine
ERROR	duplicate_label	N-nitrosodimethylamine	label	N-nitrosodimethylamine
ERROR	duplicate_label	N-nitrosodiethylamine	label	N-nitrosodiethylamine
ERROR	duplicate_label	N-nitrosodiethylamine	label	N-nitrosodiethylamine
ERROR	duplicate_label	N-methyl-N'-nitro-N-nitrosoguanidine	label	N-methyl-N'-nitro-N-nitrosoguanidine
ERROR	duplicate_label	N-methyl-N'-nitro-N-nitrosoguanidine	label	N-methyl-N'-nitro-N-nitrosoguanidine
ERROR	duplicate_label	mitomycin C	label	mitomycin C
ERROR	duplicate_label	mitomycin C	label	mitomycin C
ERROR	duplicate_label	methyl methanesulfonate	label	methyl methanesulfonate
ERROR	duplicate_label	methyl methanesulfonate	label	methyl methanesulfonate
ERROR	duplicate_label	lucanthone	label	lucanthone
ERROR	duplicate_label	lucanthone	label	lucanthone
ERROR	duplicate_label	hexamethylmelamine	label	hexamethylmelamine
ERROR	duplicate_label	hexamethylmelamine	label	hexamethylmelamine
ERROR	duplicate_label	has role	label	has role
ERROR	duplicate_label	has role	label	has role
ERROR	duplicate_label	formaldehyde	label	formaldehyde
ERROR	duplicate_label	formaldehyde	label	formaldehyde
ERROR	duplicate_label	fagaronine	label	fagaronine
ERROR	duplicate_label	fagaronine	label	fagaronine
ERROR	duplicate_label	ethyl methanesulfonate	label	ethyl methanesulfonate
ERROR	duplicate_label	ethyl methanesulfonate	label	ethyl methanesulfonate
ERROR	duplicate_label	enzyme inhibitor	label	enzyme inhibitor
ERROR	duplicate_label	enzyme inhibitor	label	enzyme inhibitor
ERROR	duplicate_label	dimethyl sulfoxide	label	dimethyl sulfoxide
ERROR	duplicate_label	dimethyl sulfoxide	label	dimethyl sulfoxide
ERROR	duplicate_label	diethyl sulfate	label	diethyl sulfate
ERROR	duplicate_label	diethyl sulfate	label	diethyl sulfate
ERROR	duplicate_label	diepoxybutane	label	diepoxybutane
ERROR	duplicate_label	diepoxybutane	label	diepoxybutane
ERROR	duplicate_label	colchicine	label	colchicine
ERROR	duplicate_label	colchicine	label	colchicine
ERROR	duplicate_label	cisplatin	label	cisplatin
ERROR	duplicate_label	cisplatin	label	cisplatin
ERROR	duplicate_label	carbamate	label	carbamate
ERROR	duplicate_label	carbamate	label	carbamate
ERROR	duplicate_label	caffeine	label	caffeine
ERROR	duplicate_label	caffeine	label	caffeine
ERROR	duplicate_label	bis(2-chloroethyl) sulfide	label	bis(2-chloroethyl) sulfide
ERROR	duplicate_label	bis(2-chloroethyl) sulfide	label	bis(2-chloroethyl) sulfide
ERROR	duplicate_label	alkylating agent	label	alkylating agent
ERROR	duplicate_label	alkylating agent	label	alkylating agent
ERROR	duplicate_label	actinomycin D	label	actinomycin D
ERROR	duplicate_label	actinomycin D	label	actinomycin D
ERROR	duplicate_label	5-bromouridine	label	5-bromouridine
ERROR	duplicate_label	5-bromouridine	label	5-bromouridine
ERROR	duplicate_label	5-bromouracil	label	5-bromouracil
ERROR	duplicate_label	5-bromouracil	label	5-bromouracil
ERROR	duplicate_label	2-methoxyethanol	label	2-methoxyethanol
ERROR	duplicate_label	2-methoxyethanol	label	2-methoxyethanol
ERROR	duplicate_label	2-fluoroethyl methanesulfonate	label	2-fluoroethyl methanesulfonate
ERROR	duplicate_label	2-fluoroethyl methanesulfonate	label	2-fluoroethyl methanesulfonate
ERROR	duplicate_label	2-chloroethyl methanesulfonate	label	2-chloroethyl methanesulfonate
ERROR	duplicate_label	2-chloroethyl methanesulfonate	label	2-chloroethyl methanesulfonate
ERROR	duplicate_label	1-bromo-2-chloroethane	label	1-bromo-2-chloroethane
ERROR	duplicate_label	1-bromo-2-chloroethane	label	1-bromo-2-chloroethane
ERROR	duplicate_label	1,2-dichloroethane	label	1,2-dichloroethane
ERROR	duplicate_label	1,2-dichloroethane	label	1,2-dichloroethane
ERROR	duplicate_label	1,2-dibromoethane	label	1,2-dibromoethane
ERROR	duplicate_label	1,2-dibromoethane	label	1,2-dibromoethane
ERROR	multiple_definitions	has_part	textual definition	<Q1 has_part Q2 if and only if: every instance of Q1 is a quality_of an entity that has_quality some Q2.>
ERROR	multiple_definitions	has_part	textual definition	a core relation that holds between a whole and its part@en
ERROR	multiple_definitions	preceded_by	textual definition	<X preceded_by Y iff: end(Y) before_or_simultaneous_with start(X)>
ERROR	multiple_definitions	preceded_by	textual definition	<x is preceded by y if and only if the time point at which y ends is before or equivalent to the time point at which x starts. Formally: x preceded by y iff ω(y) <= α(x), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.@en>
ERROR	multiple_definitions	alkylating agent	textual definition	.
ERROR	multiple_definitions	alkylating agent	textual definition	<Any chemical (FBcv:0000525) that has role some alkylating agent (CHEBI:22333).>
ERROR	multiple_definitions	intercalating agent	textual definition	.
ERROR	multiple_definitions	intercalating agent	textual definition	<Any chemical (FBcv:0000525) that has role some intercalator (CHEBI:24853).>
ERROR	multiple_definitions	enzyme inhibitor	textual definition	.
ERROR	multiple_definitions	enzyme inhibitor	textual definition	<Any chemical (FBcv:0000525) that has role some enzyme inhibitor (CHEBI:23924).>
ERROR	multiple_definitions	textual definition	textual definition	The official OBI definition, explaining the meaning of a class or property. Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions.@en
ERROR	multiple_definitions	textual definition	textual definition	The official definition, explaining the meaning of a class or property. Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions.@en
ERROR	multiple_labels	part_of	label	part of
ERROR	multiple_labels	part_of	label	part of@en
ERROR	multiple_labels	part_of	label	part_of
ERROR	multiple_labels	has_part	label	has part
ERROR	multiple_labels	has_part	label	has part@en
ERROR	multiple_labels	has_part	label	has_part
ERROR	multiple_labels	preceded_by	label	preceded by@en
ERROR	multiple_labels	preceded_by	label	preceded_by
ERROR	multiple_labels	precedes	label	precedes
ERROR	multiple_labels	precedes	label	precedes@en
ERROR	multiple_labels	textual definition	label	definition
ERROR	multiple_labels	textual definition	label	definition@en
ERROR	multiple_labels	textual definition	label	textual definition
ERROR	multiple_labels	has ontology root term	label	has ontology root term
ERROR	multiple_labels	has ontology root term	label	has ontology root term@en
ERROR	multiple_labels	has ontology root term	label	preferred_root
ERROR	multiple_labels	inheres in	label	inheres in@en
ERROR	multiple_labels	inheres in	label	inheres_in
ERROR	multiple_labels	has role	label	has role
ERROR	multiple_labels	has role	label	has role@en
ERROR	multiple_labels	has member	label	has member
ERROR	multiple_labels	has member	label	has member@en
ERROR	multiple_labels	in_subset	label	in_subset
ERROR	multiple_labels	in_subset	label	in_subset@en
WARN	annotation_whitespace	textual definition	editor note	<2012-04-05: Barry SmithThe official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions' is terrible.Can you fix to something like:A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.Alan RuttenbergYour proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. On the specifics of the proposed definition:We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with. @en>
WARN	annotation_whitespace	axiom holds for all times	textual definition	"<## ElucidationThis is used when the statement/axiom is assumed to hold true 'eternally'## How to interpret (informal)First the \""atemporal\"" FOL is derived from the OWL using the standardinterpretation. This axiom is temporalized by embedding the axiomwithin a for-all-times quantified sentence. The t argument is added toall instantiation predicates and predicates that use this relation.## Example Class: nucleus SubClassOf: part_of some cell forall t : forall n : instance_of(n,Nucleus,t) implies exists c : instance_of(c,Cell,t) part_of(n,c,t)## NotesThis interpretation is *not* the same as an at-all-times relation>"
WARN	annotation_whitespace	capable of	textual definition	A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. 
WARN	equivalent_pair	carbamate	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000538>
WARN	equivalent_pair	formaldehyde	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000584>
WARN	equivalent_pair	deoxyribonucleic acid	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000579>
WARN	equivalent_pair	urethane	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000539>
WARN	equivalent_pair	4-amino-3-hydroxynaphthalene-1-sulfonic acid	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000568>
WARN	equivalent_pair	1-bromo-2-chloroethane	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000547>
WARN	equivalent_pair	2,5-bis(aziridin-1-yl)-1,4-benzoquinone	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000571>
WARN	equivalent_pair	2-chloroethyl methanesulfonate	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000528>
WARN	equivalent_pair	2-fluoroethyl methanesulfonate	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000529>
WARN	equivalent_pair	5-bromouracil	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000549>
WARN	equivalent_pair	5-bromouridine	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000550>
WARN	equivalent_pair	7-bromomethyl-12-methyltetraphene	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000572>
WARN	equivalent_pair	ICR-170	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000544>
WARN	equivalent_pair	Janus Green B chloride	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000589>
WARN	equivalent_pair	N-methyl-N'-nitro-N-nitrosoguanidine	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000535>
WARN	equivalent_pair	S-2-chloroethylcysteine	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000602>
WARN	equivalent_pair	4-aminofolic acid	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000552>
WARN	equivalent_pair	colchicine	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000577>
WARN	equivalent_pair	copper(II) sulfate	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000554>
WARN	equivalent_pair	diepoxybutane	owl:equivalentClass	<http://purl.obolibrary.org/obo/FBcv_0000559>
